"STATION","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00094789","2012-06-30","0.00",,"93","75"
"USW00094789","2012-07-01","0.00",,"91","70"
"USW00094789","2012-07-02","0.00",,"89","72"
"USW00094789","2012-07-03","0.00",,"88","70"
"USW00094789","2012-07-04","0.04",,"89","72"
"USW00094789","2012-07-05","0.00",,"95","77"
"USW00094789","2012-07-06","0.00",,"86","72"
"USW00094789","2012-07-07","0.07",,"99","75"
"USW00094789","2012-07-08","0.00",,"89","75"
"USW00094789","2012-07-09","0.00",,"84","71"
"USW00094789","2012-07-10","0.00",,"83","70"
"USW00094789","2012-07-11","0.00",,"83","70"
"USW00094789","2012-07-12","0.00",,"84","68"
"USW00094789","2012-07-13","0.00",,"85","71"
"USW00094789","2012-07-14","0.00",,"87","75"
"USW00094789","2012-07-15","0.16",,"87","73"
"USW00094789","2012-07-16","0.00",,"93","72"
"USW00094789","2012-07-17","0.00",,"91","76"
"USW00094789","2012-07-18","0.21",,"96","74"
"USW00094789","2012-07-19","0.00",,"77","72"
"USW00094789","2012-07-20","0.45",,"72","62"
"USW00094789","2012-07-21","0.00",,"76","62"
"USW00094789","2012-07-22","0.00",,"80","65"
"USW00094789","2012-07-23","0.05",,"84","69"
"USW00094789","2012-07-24","0.00",,"95","74"
"USW00094789","2012-07-25","0.00",,"87","67"
"USW00094789","2012-07-26","0.49",,"88","72"
"USW00094789","2012-07-27","0.00",,"90","73"
"USW00094789","2012-07-28","0.07",,"81","69"
"USW00094789","2012-07-29","0.00",,"79","69"
"USW00094789","2012-07-30","0.00",,"79","67"
"USW00094789","2012-07-31","0.00",,"79","70"
"USW00094789","2012-08-01","0.07",,"82","72"
"USW00094789","2012-08-02","0.00",,"86","71"
"USW00094789","2012-08-03","0.00",,"87","74"
"USW00094789","2012-08-04","0.00",,"88","74"
"USW00094789","2012-08-05","0.18",,"87","73"
"USW00094789","2012-08-06","0.23",,"90","73"
"USW00094789","2012-08-07","0.00",,"81","68"
"USW00094789","2012-08-08","0.00",,"86","71"
"USW00094789","2012-08-09","0.00",,"86","73"
"USW00094789","2012-08-10","2.12",,"82","70"
"USW00094789","2012-08-11","0.00",,"85","75"
"USW00094789","2012-08-12","0.00",,"85","74"
"USW00094789","2012-08-13","0.00",,"87","71"
"USW00094789","2012-08-14","0.00",,"81","70"
"USW00094789","2012-08-15","0.44",,"83","69"
"USW00094789","2012-08-16","0.00",,"88","69"
"USW00094789","2012-08-17","0.00",,"85","69"
"USW00094789","2012-08-18","0.37",,"81","64"
"USW00094789","2012-08-19","0.00",,"77","63"
"USW00094789","2012-08-20","0.00",,"77","66"
"USW00094789","2012-08-21","0.00",,"81","69"
"USW00094789","2012-08-22","0.00",,"82","67"
"USW00094789","2012-08-23","0.00",,"82","68"
"USW00094789","2012-08-24","0.00",,"85","68"
"USW00094789","2012-08-25","0.00",,"84","70"
"USW00094789","2012-08-26","0.00",,"81","67"
"USW00094789","2012-08-27","0.52",,"82","69"
"USW00094789","2012-08-28","0.10",,"89","74"
"USW00094789","2012-08-29","0.00",,"79","67"
"USW00094789","2012-08-30","0.00",,"84","62"
"USW00094789","2012-08-31","0.00",,"90","65"
"USW00094789","2012-09-01","0.00",,"92","73"
"USW00094789","2012-09-02","0.00",,"81","71"
"USW00094789","2012-09-03","0.59",,"76","70"
"USW00094789","2012-09-04","0.62",,"80","71"
"USW00094789","2012-09-05","0.16",,"84","72"
"USW00094789","2012-09-06","0.00",,"80","69"
"USW00094789","2012-09-07","0.00",,"83","70"
"USW00094789","2012-09-08","0.30",,"83","66"
"USW00094789","2012-09-09","0.00",,"76","65"
"USW00094789","2012-09-10","0.00",,"75","59"
"USW00094789","2012-09-11","0.00",,"76","54"
"USW00094789","2012-09-12","0.00",,"77","60"
"USW00094789","2012-09-13","0.00",,"76","62"
"USW00094789","2012-09-14","0.00",,"77","63"
"USW00094789","2012-09-15","0.00",,"75","61"
"USW00094789","2012-09-16","0.00",,"75","58"
"USW00094789","2012-09-17","0.00",,"76","56"
"USW00094789","2012-09-18","1.58",,"78","68"
"USW00094789","2012-09-19","0.01",,"72","57"
"USW00094789","2012-09-20","0.00",,"71","54"
"USW00094789","2012-09-21","0.00",,"72","57"
"USW00094789","2012-09-22","0.29",,"76","56"
"USW00094789","2012-09-23","0.00",,"70","56"
"USW00094789","2012-09-24","0.00",,"69","52"
"USW00094789","2012-09-25","0.00",,"73","56"
"USW00094789","2012-09-26","0.03",,"75","65"
"USW00094789","2012-09-27","0.00",,"77","66"
"USW00094789","2012-09-28","0.44",,"74","62"
"USW00094789","2012-09-29","0.03",,"66","59"
"USW00094789","2012-09-30","0.00",,"70","57"
"USW00094789","2012-10-01","0.00",,"72","54"
"USW00094789","2012-10-02","0.33",,"71","63"
"USW00094789","2012-10-03","0.00",,"74","65"
"USW00094789","2012-10-04","0.41",,"75","67"
"USW00094789","2012-10-05","0.00",,"77","61"
"USW00094789","2012-10-06","0.00",,"76","54"
"USW00094789","2012-10-07","0.16",,"56","47"
"USW00094789","2012-10-08","0.00",,"56","45"
"USW00094789","2012-10-09","0.03",,"59","52"
"USW00094789","2012-10-10","0.22",,"68","54"
"USW00094789","2012-10-11","0.00",,"60","48"
"USW00094789","2012-10-12","0.00",,"60","43"
"USW00094789","2012-10-13","0.00",,"55","37"
"USW00094789","2012-10-14","0.00",,"72","55"
"USW00094789","2012-10-15","0.18",,"69","61"
"USW00094789","2012-10-16","0.00",,"61","48"
"USW00094789","2012-10-17","0.00",,"60","42"
"USW00094789","2012-10-18","0.02",,"66","45"
"USW00094789","2012-10-19","0.28",,"67","62"
"USW00094789","2012-10-20","0.00",,"70","55"
"USW00094789","2012-10-21","0.00",,"68","51"
"USW00094789","2012-10-22","0.00",,"69","51"
"USW00094789","2012-10-23","0.03",,"66","52"
"USW00094789","2012-10-24","0.00",,"62","57"
"USW00094789","2012-10-25","0.00",,"62","54"
"USW00094789","2012-10-26","0.00",,"71","57"
"USW00094789","2012-10-27","0.00",,"67","59"
"USW00094789","2012-10-28","0.00",,"60","53"
"USW00094789","2012-10-29","0.51",,"66","52"
"USW00094789","2012-10-30","0.04",,"59","48"
"USW00094789","2012-10-31","0.01",,"52","46"
"USW00094789","2012-11-01","0.00",,"52","45"
"USW00094789","2012-11-02","0.00",,"54","43"
"USW00094789","2012-11-03","0.00",,"52","41"
"USW00094789","2012-11-04","0.00",,"53","39"
"USW00094789","2012-11-05","0.00",,"47","36"
"USW00094789","2012-11-06","0.00",,"45","31"
"USW00094789","2012-11-07","0.97",,"41","32"
"USW00094789","2012-11-08","0.04",,"45","32"
"USW00094789","2012-11-09","0.00",,"53","35"
"USW00094789","2012-11-10","0.00",,"54","42"
"USW00094789","2012-11-11","0.00",,"60","41"
"USW00094789","2012-11-12","0.00",,"63","46"
"USW00094789","2012-11-13","0.08",,"58","40"
"USW00094789","2012-11-14","0.00",,"49","37"
"USW00094789","2012-11-15","0.00",,"45","36"
"USW00094789","2012-11-16","0.00",,"48","36"
"USW00094789","2012-11-17","0.00",,"53","36"
"USW00094789","2012-11-18","0.00",,"51","37"
"USW00094789","2012-11-19","0.00",,"48","38"
"USW00094789","2012-11-20","0.00",,"53","37"
"USW00094789","2012-11-21","0.00",,"54","38"
"USW00094789","2012-11-22","0.00",,"55","38"
"USW00094789","2012-11-23","0.03",,"53","34"
"USW00094789","2012-11-24","0.01",,"49","36"
"USW00094789","2012-11-25","0.00",,"43","34"
"USW00094789","2012-11-26","0.00",,"49","35"
"USW00094789","2012-11-27","0.43",,"42","36"
"USW00094789","2012-11-28","0.00",,"44","34"
"USW00094789","2012-11-29","0.00",,"44","34"
"USW00094789","2012-11-30","0.00",,"47","33"
"USW00094789","2012-12-01","0.00",,"45","39"
"USW00094789","2012-12-02","0.04",,"50","41"
"USW00094789","2012-12-03","0.00",,"62","43"
"USW00094789","2012-12-04","0.02",,"58","43"
"USW00094789","2012-12-05","0.00",,"56","35"
"USW00094789","2012-12-06","0.00",,"41","30"
"USW00094789","2012-12-07","0.13",,"47","29"
"USW00094789","2012-12-08","0.34",,"50","46"
"USW00094789","2012-12-09","0.32",,"48","42"
"USW00094789","2012-12-10","0.25",,"56","46"
"USW00094789","2012-12-11","0.05",,"55","41"
"USW00094789","2012-12-12","0.00",,"45","35"
"USW00094789","2012-12-13","0.00",,"47","33"
"USW00094789","2012-12-14","0.00",,"49","32"
"USW00094789","2012-12-15","0.00",,"49","34"
"USW00094789","2012-12-16","0.13",,"49","41"
"USW00094789","2012-12-17","0.28",,"47","42"
"USW00094789","2012-12-18","0.82",,"56","45"
"USW00094789","2012-12-19","0.00",,"49","39"
"USW00094789","2012-12-20","0.00",,"49","32"
"USW00094789","2012-12-21","0.71",,"56","37"
"USW00094789","2012-12-22","0.00",,"40","36"
"USW00094789","2012-12-23","0.00",,"44","35"
"USW00094789","2012-12-24","0.09",,"41","32"
"USW00094789","2012-12-25","0.02",,"44","31"
"USW00094789","2012-12-26","0.71",,"43","28"
"USW00094789","2012-12-27","0.77",,"46","31"
"USW00094789","2012-12-28","0.00",,"40","30"
"USW00094789","2012-12-29","0.26",,"37","28"
"USW00094789","2012-12-30","0.00",,"37","29"
"USW00094789","2012-12-31","0.00",,"39","28"
"USW00094789","2013-01-01","0.00",,"41","27"
"USW00094789","2013-01-02","0.00",,"35","23"
"USW00094789","2013-01-03","0.00",,"33","25"
"USW00094789","2013-01-04","0.00",,"39","30"
"USW00094789","2013-01-05","0.00",,"45","32"
"USW00094789","2013-01-06","0.00",,"45","33"
"USW00094789","2013-01-07","0.00",,"47","30"
"USW00094789","2013-01-08","0.00",,"49","30"
"USW00094789","2013-01-09","0.00",,"48","33"
"USW00094789","2013-01-10","0.00",,"50","37"
"USW00094789","2013-01-11","0.58",,"47","33"
"USW00094789","2013-01-12","0.06",,"49","43"
"USW00094789","2013-01-13","0.01",,"47","42"
"USW00094789","2013-01-14","0.03",,"58","39"
"USW00094789","2013-01-15","0.11",,"39","35"
"USW00094789","2013-01-16","0.82",,"38","33"
"USW00094789","2013-01-17","0.00",,"46","36"
"USW00094789","2013-01-18","0.00",,"36","25"
"USW00094789","2013-01-19","0.00",,"52","31"
"USW00094789","2013-01-20","0.00",,"56","31"
"USW00094789","2013-01-21","0.03",,"33","26"
"USW00094789","2013-01-22","0.00",,"28","14"
"USW00094789","2013-01-23","0.00",,"21","12"
"USW00094789","2013-01-24","0.00",,"26","13"
"USW00094789","2013-01-25","0.05",,"24","14"
"USW00094789","2013-01-26","0.00",,"27","14"
"USW00094789","2013-01-27","0.00",,"35","18"
"USW00094789","2013-01-28","0.19",,"35","24"
"USW00094789","2013-01-29","0.03",,"48","34"
"USW00094789","2013-01-30","0.03",,"52","41"
"USW00094789","2013-01-31","0.45",,"56","30"
"USW00094789","2013-02-01","0.00",,"33","24"
"USW00094789","2013-02-02","0.02",,"31","20"
"USW00094789","2013-02-03","0.03",,"32","22"
"USW00094789","2013-02-04","0.00",,"32","24"
"USW00094789","2013-02-05","0.01",,"32","28"
"USW00094789","2013-02-06","0.00",,"41","29"
"USW00094789","2013-02-07","0.00",,"33","23"
"USW00094789","2013-02-08","0.78",,"36","27"
"USW00094789","2013-02-09","0.18",,"32","21"
"USW00094789","2013-02-10","0.00",,"34","17"
"USW00094789","2013-02-11","0.46",,"45","34"
"USW00094789","2013-02-12","0.00",,"47","37"
"USW00094789","2013-02-13","0.01",,"43","28"
"USW00094789","2013-02-14","0.00",,"45","32"
"USW00094789","2013-02-15","0.00",,"49","32"
"USW00094789","2013-02-16","0.00",,"45","31"
"USW00094789","2013-02-17","0.00",,"34","18"
"USW00094789","2013-02-18","0.00",,"36","18"
"USW00094789","2013-02-19","0.13",,"45","31"
"USW00094789","2013-02-20","0.00",,"39","26"
"USW00094789","2013-02-21","0.00",,"37","24"
"USW00094789","2013-02-22","0.00",,"38","26"
"USW00094789","2013-02-23","0.38",,"44","36"
"USW00094789","2013-02-24","0.03",,"49","34"
"USW00094789","2013-02-25","0.00",,"46","31"
"USW00094789","2013-02-26","0.10",,"44","31"
"USW00094789","2013-02-27","0.60",,"49","38"
"USW00094789","2013-02-28","0.00",,"51","40"
"USW00094789","2013-03-01","0.00",,"47","36"
"USW00094789","2013-03-02","0.00",,"41","32"
"USW00094789","2013-03-03","0.00",,"42","29"
"USW00094789","2013-03-04","0.00",,"44","27"
"USW00094789","2013-03-05","0.00",,"48","31"
"USW00094789","2013-03-06","0.00",,"45","35"
"USW00094789","2013-03-07","0.07",,"39","33"
"USW00094789","2013-03-08","0.27",,"40","31"
"USW00094789","2013-03-09","0.00",,"55","34"
"USW00094789","2013-03-10","0.00",,"43","31"
"USW00094789","2013-03-11","0.00",,"52","39"
"USW00094789","2013-03-12","0.66",,"53","43"
"USW00094789","2013-03-13","0.00",,"53","38"
"USW00094789","2013-03-14","0.00",,"42","30"
"USW00094789","2013-03-15","0.00",,"48","30"
"USW00094789","2013-03-16","0.02",,"41","33"
"USW00094789","2013-03-17","0.00",,"39","30"
"USW00094789","2013-03-18","0.47",,"36","26"
"USW00094789","2013-03-19","0.46",,"45","35"
"USW00094789","2013-03-20","0.00",,"47","32"
"USW00094789","2013-03-21","0.00",,"39","31"
"USW00094789","2013-03-22","0.00",,"44","29"
"USW00094789","2013-03-23","0.00",,"48","32"
"USW00094789","2013-03-24","0.00",,"47","32"
"USW00094789","2013-03-25","0.25",,"40","34"
"USW00094789","2013-03-26","0.00",,"53","36"
"USW00094789","2013-03-27","0.00",,"54","35"
"USW00094789","2013-03-28","0.00",,"53","37"
"USW00094789","2013-03-29","0.00",,"56","41"
"USW00094789","2013-03-30","0.00",,"58","39"
"USW00094789","2013-03-31","0.12",,"52","35"
"USW00094789","2013-04-01","0.00","49","63","37"
"USW00094789","2013-04-02","0.00","40","45","33"
"USW00094789","2013-04-03","0.00","40","48","33"
"USW00094789","2013-04-04","0.00","39","45","32"
"USW00094789","2013-04-05","0.00","47","64","40"
"USW00094789","2013-04-06","0.00","43","49","36"
"USW00094789","2013-04-07","0.00","44","52","37"
"USW00094789","2013-04-08","0.00","53","68","42"
"USW00094789","2013-04-09","0.00","62","83","47"
"USW00094789","2013-04-10","0.59","59","71","53"
"USW00094789","2013-04-11","0.00","54","60","47"
"USW00094789","2013-04-12","0.87","45","48","41"
"USW00094789","2013-04-13","0.01","45","58","39"
"USW00094789","2013-04-14","0.00","51","59","45"
"USW00094789","2013-04-15","0.00","48","53","43"
"USW00094789","2013-04-16","0.00","51","58","45"
"USW00094789","2013-04-17","0.01","58","70","47"
"USW00094789","2013-04-18","0.00","51","57","45"
"USW00094789","2013-04-19","0.07","56","65","50"
"USW00094789","2013-04-20","0.18","55","59","45"
"USW00094789","2013-04-21","0.00","46","54","37"
"USW00094789","2013-04-22","0.00","45","53","37"
"USW00094789","2013-04-23","0.00","45","52","42"
"USW00094789","2013-04-24","0.00","50","58","42"
"USW00094789","2013-04-25","0.00","54","64","46"
"USW00094789","2013-04-26","0.00","54","65","43"
"USW00094789","2013-04-27","0.00","55","66","46"
"USW00094789","2013-04-28","0.00","53","63","45"
"USW00094789","2013-04-29","0.05","53","55","50"
"USW00094789","2013-04-30","0.00","56","63","46"
"USW00094789","2013-05-01","0.00","54","65","43"
"USW00094789","2013-05-02","0.00","54","63","44"
"USW00094789","2013-05-03","0.00","54","61","47"
"USW00094789","2013-05-04","0.00","53","64","45"
"USW00094789","2013-05-05","0.00","50","57","44"
"USW00094789","2013-05-06","0.00","53","62","45"
"USW00094789","2013-05-07","0.00","57","72","48"
"USW00094789","2013-05-08","1.54","61","64","55"
"USW00094789","2013-05-09","0.75","59","70","55"
"USW00094789","2013-05-10","0.00","63","76","54"
"USW00094789","2013-05-11","0.39","61","65","59"
"USW00094789","2013-05-12","0.02","63","70","51"
"USW00094789","2013-05-13","0.00","53","58","46"
"USW00094789","2013-05-14","0.00","51","60","43"
"USW00094789","2013-05-15","0.03","55","62","48"
"USW00094789","2013-05-16","0.00","64","74","56"
"USW00094789","2013-05-17","0.00","65","73","55"
"USW00094789","2013-05-18","0.01","59","63","54"
"USW00094789","2013-05-19","0.45","57","58","55"
"USW00094789","2013-05-20","0.00","62","72","57"
"USW00094789","2013-05-21","0.00","67","77","60"
"USW00094789","2013-05-22","0.00","65","72","58"
"USW00094789","2013-05-23","0.03","65","71","61"
"USW00094789","2013-05-24","0.20","60","69","46"
"USW00094789","2013-05-25","0.07","49","57","45"
"USW00094789","2013-05-26","0.00","57","68","48"
"USW00094789","2013-05-27","0.00","60","70","48"
"USW00094789","2013-05-28","0.54","58","68","53"
"USW00094789","2013-05-29","0.00","63","75","56"
"USW00094789","2013-05-30","0.00","72","86","63"
"USW00094789","2013-05-31","0.00","73","84","65"
"USW00094789","2013-06-01","0.00","71","79","64"
"USW00094789","2013-06-02","0.01","68","74","63"
"USW00094789","2013-06-03","0.37","67","76","62"
"USW00094789","2013-06-04","0.00","67","76","59"
"USW00094789","2013-06-05","0.00","65","71","57"
"USW00094789","2013-06-06","0.03","63","71","58"
"USW00094789","2013-06-07","4.01","62","64","60"
"USW00094789","2013-06-08","0.38","65","76","57"
"USW00094789","2013-06-09","0.00","70","78","64"
"USW00094789","2013-06-10","1.38","66","69","63"
"USW00094789","2013-06-11","0.02","71","81","65"
"USW00094789","2013-06-12","0.00","72","78","61"
"USW00094789","2013-06-13","0.99","66","66","56"
"USW00094789","2013-06-14","0.15","61","72","54"
"USW00094789","2013-06-15","0.00","70","82","62"
"USW00094789","2013-06-16","0.00","69","80","62"
"USW00094789","2013-06-17","0.13","74","82","67"
"USW00094789","2013-06-18","0.20","70","78","65"
"USW00094789","2013-06-19","0.00","68","77","60"
"USW00094789","2013-06-20","0.00","67","74","59"
"USW00094789","2013-06-21","0.00","68","76","59"
"USW00094789","2013-06-22","0.00","68","77","61"
"USW00094789","2013-06-23","0.03","71","80","65"
"USW00094789","2013-06-24","0.00","76","90","70"
"USW00094789","2013-06-25","0.00","80","91","70"
"USW00094789","2013-06-26","0.10","80","85","71"
"USW00094789","2013-06-27","0.13","76","84","71"
"USW00094789","2013-06-28","0.00","76","82","71"
"USW00094789","2013-06-29","0.00","74","80","69"
"USW00094789","2013-06-30","0.02","73","81","69"
"USW00094789","2013-07-01","0.98","73","78","71"
"USW00094789","2013-07-02","0.25","73","79","71"
"USW00094789","2013-07-03","0.09","74","81","70"
"USW00094789","2013-07-04","0.00","77","84","72"
"USW00094789","2013-07-05","0.00","79","87","73"
"USW00094789","2013-07-06","0.00","82","93","75"
"USW00094789","2013-07-07","0.00","83","88","78"
"USW00094789","2013-07-08","0.00","81","87","74"
"USW00094789","2013-07-09","0.00","79","87","73"
"USW00094789","2013-07-10","0.06","78","85","72"
"USW00094789","2013-07-11","0.00","78","88","73"
"USW00094789","2013-07-12","0.27","76","79","70"
"USW00094789","2013-07-13","0.00","75","85","71"
"USW00094789","2013-07-14","0.00","80","89","73"
"USW00094789","2013-07-15","0.00","85","97","77"
"USW00094789","2013-07-16","0.00","87","96","78"
"USW00094789","2013-07-17","0.00","87","95","79"
"USW00094789","2013-07-18","0.00","86","100","77"
"USW00094789","2013-07-19","0.00","86","95","80"
"USW00094789","2013-07-20","0.02","86","96","77"
"USW00094789","2013-07-21","0.00","82","88","75"
"USW00094789","2013-07-22","0.09","78","86","74"
"USW00094789","2013-07-23","0.40","79","87","73"
"USW00094789","2013-07-24","0.00","81","88","70"
"USW00094789","2013-07-25","0.03","68","70","63"
"USW00094789","2013-07-26","0.00","71","84","64"
"USW00094789","2013-07-27","0.00","74","81","68"
"USW00094789","2013-07-28","0.07","73","78","68"
"USW00094789","2013-07-29","0.00","76","84","71"
"USW00094789","2013-07-30","0.00","77","85","67"
"USW00094789","2013-07-31","0.00","76","82","68"
"USW00094789","2013-08-01","0.65","72","77","68"
"USW00094789","2013-08-02","0.00","75","85","68"
"USW00094789","2013-08-03","0.00","75","78","70"
"USW00094789","2013-08-04","0.00","75","83","67"
"USW00094789","2013-08-05","0.00","72","80","64"
"USW00094789","2013-08-06","0.00","72","80","64"
"USW00094789","2013-08-07","0.00","74","80","70"
"USW00094789","2013-08-08","0.72","74","81","70"
"USW00094789","2013-08-09","0.01","76","82","74"
"USW00094789","2013-08-10","0.00","78","85","71"
"USW00094789","2013-08-11","0.00","74","81","66"
"USW00094789","2013-08-12","0.48","74","80","69"
"USW00094789","2013-08-13","0.74","72","76","69"
"USW00094789","2013-08-14","0.00","70","77","61"
"USW00094789","2013-08-15","0.00","69","77","60"
"USW00094789","2013-08-16","0.00","71","79","63"
"USW00094789","2013-08-17","0.00","72","81","62"
"USW00094789","2013-08-18","0.00","71","78","66"
"USW00094789","2013-08-19","0.00","71","78","65"
"USW00094789","2013-08-20","0.00","75","85","68"
"USW00094789","2013-08-21","0.00","77","88","69"
"USW00094789","2013-08-22","0.08","74","80","72"
"USW00094789","2013-08-23","0.00","76","84","69"
"USW00094789","2013-08-24","0.00","72","79","64"
"USW00094789","2013-08-25","0.00","72","81","63"
"USW00094789","2013-08-26","0.02","74","84","68"
"USW00094789","2013-08-27","0.03","78","88","72"
"USW00094789","2013-08-28","0.00","77","85","69"
"USW00094789","2013-08-29","0.00","75","82","70"
"USW00094789","2013-08-30","0.00","74","83","69"
"USW00094789","2013-08-31","0.00","76","83","72"
"USW00094789","2013-09-01","0.02","76","84","73"
"USW00094789","2013-09-02","0.00","76","82","72"
"USW00094789","2013-09-03","0.01","77","85","69"
"USW00094789","2013-09-04","0.00","74","82","66"
"USW00094789","2013-09-05","0.00","74","82","64"
"USW00094789","2013-09-06","0.00","65","72","56"
"USW00094789","2013-09-07","0.00","67","78","58"
"USW00094789","2013-09-08","0.00","74","87","62"
"USW00094789","2013-09-09","0.00","65","72","54"
"USW00094789","2013-09-10","0.00","73","81","70"
"USW00094789","2013-09-11","0.00","78","88","72"
"USW00094789","2013-09-12","0.29","75","82","70"
"USW00094789","2013-09-13","0.09","73","80","59"
"USW00094789","2013-09-14","0.00","62","70","55"
"USW00094789","2013-09-15","0.00","61","72","51"
"USW00094789","2013-09-16","0.02","66","75","57"
"USW00094789","2013-09-17","0.00","59","66","49"
"USW00094789","2013-09-18","0.00","60","70","50"
"USW00094789","2013-09-19","0.00","64","75","54"
"USW00094789","2013-09-20","0.00","66","76","56"
"USW00094789","2013-09-21","0.33","67","75","57"
"USW00094789","2013-09-22","1.16","67","72","55"
"USW00094789","2013-09-23","0.00","59","68","50"
"USW00094789","2013-09-24","0.00","59","75","48"
"USW00094789","2013-09-25","0.00","63","72","51"
"USW00094789","2013-09-26","0.00","62","70","54"
"USW00094789","2013-09-27","0.00","61","69","52"
"USW00094789","2013-09-28","0.00","64","74","56"
"USW00094789","2013-09-29","0.00","62","72","54"
"USW00094789","2013-09-30","0.00","61","72","52"
"USW00094789","2013-10-01","0.00","67","81","58"
"USW00094789","2013-10-02","0.00","71","85","60"
"USW00094789","2013-10-03","0.00","71","77","60"
"USW00094789","2013-10-04","0.00","70","80","62"
"USW00094789","2013-10-05","0.01","68","76","64"
"USW00094789","2013-10-06","0.00","66","69","65"
"USW00094789","2013-10-07","0.26","70","78","61"
"USW00094789","2013-10-08","0.00","62","68","55"
"USW00094789","2013-10-09","0.00","59","65","53"
"USW00094789","2013-10-10","0.00","59","66","56"
"USW00094789","2013-10-11","0.00","64","69","60"
"USW00094789","2013-10-12","0.00","66","75","59"
"USW00094789","2013-10-13","0.00","61","68","51"
"USW00094789","2013-10-14","0.00","56","66","49"
"USW00094789","2013-10-15","0.00","58","70","50"
"USW00094789","2013-10-16","0.00","59","67","54"
"USW00094789","2013-10-17","0.01","64","72","61"
"USW00094789","2013-10-18","0.00","64","70","56"
"USW00094789","2013-10-19","0.00","58","65","50"
"USW00094789","2013-10-20","0.00","59","64","50"
"USW00094789","2013-10-21","0.00","57","66","49"
"USW00094789","2013-10-22","0.00","60","68","51"
"USW00094789","2013-10-23","0.00","52","55","45"
"USW00094789","2013-10-24","0.00","48","56","41"
"USW00094789","2013-10-25","0.00","46","56","39"
"USW00094789","2013-10-26","0.00","47","56","40"
"USW00094789","2013-10-27","0.00","52","58","47"
"USW00094789","2013-10-28","0.00","50","60","40"
"USW00094789","2013-10-29","0.00","51","57","44"
"USW00094789","2013-10-30","0.00","52","61","44"
"USW00094789","2013-10-31","0.05","59","67","53"
"USW00094789","2013-11-01","0.07","64","69","58"
"USW00094789","2013-11-02","0.00","60","67","53"
"USW00094789","2013-11-03","0.00","52","56","38"
"USW00094789","2013-11-04","0.00","40","48","34"
"USW00094789","2013-11-05","0.00","45","56","38"
"USW00094789","2013-11-06","0.00","52","61","43"
"USW00094789","2013-11-07","0.13","58","64","44"
"USW00094789","2013-11-08","0.00","46","52","41"
"USW00094789","2013-11-09","0.00","44","50","39"
"USW00094789","2013-11-10","0.00","51","62","44"
"USW00094789","2013-11-11","0.00","49","54","43"
"USW00094789","2013-11-12","0.05","44","52","32"
"USW00094789","2013-11-13","0.00","34","41","29"
"USW00094789","2013-11-14","0.00","41","53","34"
"USW00094789","2013-11-15","0.00","45","53","36"
"USW00094789","2013-11-16","0.08","49","56","43"
"USW00094789","2013-11-17","0.01","53","62","46"
"USW00094789","2013-11-18","0.16","59","67","52"
"USW00094789","2013-11-19","0.00","49","52","36"
"USW00094789","2013-11-20","0.00","38","46","31"
"USW00094789","2013-11-21","0.00","40","52","31"
"USW00094789","2013-11-22","0.07","52","57","49"
"USW00094789","2013-11-23","0.00","48","55","32"
"USW00094789","2013-11-24","0.00","30","32","24"
"USW00094789","2013-11-25","0.00","28","36","23"
"USW00094789","2013-11-26","0.56","36","53","34"
"USW00094789","2013-11-27","1.41","50","61","36"
"USW00094789","2013-11-28","0.00","35","37","30"
"USW00094789","2013-11-29","0.00","35","41","30"
"USW00094789","2013-11-30","0.00","32","44","25"
"USW00094789","2013-12-01","0.00","42","49","37"
"USW00094789","2013-12-02","0.00","44","51","38"
"USW00094789","2013-12-03","0.00","44","54","38"
"USW00094789","2013-12-04","0.00","44","51","35"
"USW00094789","2013-12-05","0.01","51","56","47"
"USW00094789","2013-12-06","0.57","51","56","37"
"USW00094789","2013-12-07","0.17","39","43","32"
"USW00094789","2013-12-08","0.03","32","34","28"
"USW00094789","2013-12-09","0.25","36","42","32"
"USW00094789","2013-12-10","0.28","36","38","30"
"USW00094789","2013-12-11","0.00","30","32","27"
"USW00094789","2013-12-12","0.00","27","30","23"
"USW00094789","2013-12-13","0.00","28","36","24"
"USW00094789","2013-12-14","0.57","29","43","25"
"USW00094789","2013-12-15","0.82","38","47","33"
"USW00094789","2013-12-16","0.00","32","35","25"
"USW00094789","2013-12-17","0.13","28","34","25"
"USW00094789","2013-12-18","0.00","30","38","25"
"USW00094789","2013-12-19","0.00","36","45","29"
"USW00094789","2013-12-20","0.00","43","51","36"
"USW00094789","2013-12-21","0.00","47","55","42"
"USW00094789","2013-12-22","0.00","53","64","50"
"USW00094789","2013-12-23","0.49","54","57","43"
"USW00094789","2013-12-24","0.00","40","43","27"
"USW00094789","2013-12-25","0.00","26","32","20"
"USW00094789","2013-12-26","0.00","32","38","28"
"USW00094789","2013-12-27","0.00","36","42","31"
"USW00094789","2013-12-28","0.00","41","53","31"
"USW00094789","2013-12-29","1.18","44","49","38"
"USW00094789","2013-12-30","0.00","41","47","24"
"USW00094789","2013-12-31","0.00","27","34","21"
"USW00094789","2014-01-01","0.00","29","34","24"
"USW00094789","2014-01-02","0.13","30","33","19"
"USW00094789","2014-01-03","0.22","16","19","9"
"USW00094789","2014-01-04","0.00","15","31","3"
"USW00094789","2014-01-05","0.10","31","49","23"
"USW00094789","2014-01-06","0.41","46","53","20"
"USW00094789","2014-01-07","0.00","15","20","6"
"USW00094789","2014-01-08","0.00","14","24","10"
